"Town","Region","FiscalYear","Substance","Adm_Count_by_Drug_Yr_Town","Adm_Count_Yr_Town","Adm_Count_by_Drug_Yr_Region","Adm_Count_Yr_Region","Adm_Count_by_Drug_Yr_State","Adm_Count_Yr_State","Pct Adm Drug Town","Pct Adm Drug Region","Pct Adm Drug State"
"New London","Eastern Region",2014,"Benzodiazepines",5,1804,109,13735,841,65045,0.3,0.8,1.3
"New London","Eastern Region",2016,"Cocaine",55,1629,390,12737,2479,67054,3.4,3.1,3.7
"New London","Eastern Region",2015,"PCP",9,1612,43,13332,1062,67992,0.6,0.3,1.6
"New London","Eastern Region",2015,"Other",13,1612,161,13332,856,67992,0.8,1.2,1.3
"New London","Eastern Region",2014,"PCP",9,1804,58,13735,1023,65045,0.5,0.4,1.6
"New London","Eastern Region",2015,"Other Opiates and Synthetics",71,1612,707,13332,3209,67992,4.4,5.3,4.7
"New London","Eastern Region",2015,"Alcohol",761,1612,5886,13332,24428,67992,47.2,44.1,35.9
"New London","Eastern Region",2015,"Crack",66,1612,362,13332,2169,67992,4.1,2.7,3.2
"New London","Eastern Region",2015,"Marijuana, Hashish, THC",126,1612,1038,13332,8754,67992,7.8,7.8,12.9
"New London","Eastern Region",2015,"Heroin",513,1612,4615,13332,24247,67992,31.8,34.6,35.7
"New London","Eastern Region",2014,"Other Opiates and Synthetics",72,1804,795,13735,3231,65045,4,5.8,5
"New London","Eastern Region",2016,"PCP",10,1629,44,12737,1056,67054,0.6,0.3,1.6
"New London","Eastern Region",2015,"Benzodiazepines",8,1612,107,13332,817,67992,0.5,0.8,1.2
"New London","Eastern Region",2015,"Cocaine",45,1612,413,13332,2450,67992,2.8,3.1,3.6
"New London","Eastern Region",2016,"Benzodiazepines",8,1629,104,12737,840,67054,0.5,0.8,1.3
"New Milford","Western Region",2014,"Other Opiates and Synthetics",35,528,620,11656,3231,65045,6.6,5.3,5
"New Milford","Western Region",2014,"Cocaine",9,528,534,11656,2712,65045,1.7,4.6,4.2
"New Milford","Western Region",2014,"Heroin",162,528,3897,11656,21053,65045,30.7,33.4,32.4
"New Milford","Western Region",2014,"Alcohol",248,528,4225,11656,24611,65045,47,36.2,37.8
"New Milford","Western Region",2014,"Marijuana, Hashish, THC",51,528,1521,11656,8281,65045,9.7,13,12.7
"New Milford","Western Region",2015,"Other Opiates and Synthetics",38,522,684,12679,3209,67992,7.3,5.4,4.7
"New Milford","Western Region",2014,"Other",11,528,191,11656,797,65045,2.1,1.6,1.2
"New Milford","Western Region",2015,"Marijuana, Hashish, THC",66,522,1743,12679,8754,67992,12.6,13.7,12.9
"New Milford","Western Region",2015,"Heroin",215,522,4773,12679,24247,67992,41.2,37.6,35.7
"New Milford","Western Region",2016,"Benzodiazepines",7,536,161,13371,840,67054,1.3,1.2,1.3
"New Milford","Western Region",2016,"Marijuana, Hashish, THC",53,536,1778,13371,8159,67054,9.9,13.3,12.2
"New Milford","Western Region",2016,"Other Opiates and Synthetics",25,536,603,13371,2792,67054,4.7,4.5,4.2
"New Milford","Western Region",2015,"Alcohol",189,522,4216,12679,24428,67992,36.2,33.3,35.9
"New Milford","Western Region",2014,"Crack",5,528,412,11656,2496,65045,0.9,3.5,3.8
"New Milford","Western Region",2014,"PCP",1,528,126,11656,1023,65045,0.2,1.1,1.6
"New Milford","Western Region",2014,"Benzodiazepines",6,528,130,11656,841,65045,1.1,1.1,1.3
"New Milford","Western Region",2016,"Heroin",192,536,5285,13371,25634,67054,35.8,39.5,38.2
"New Milford","Western Region",2016,"PCP",1,536,152,13371,1056,67054,0.2,1.1,1.6
"New Milford","Western Region",2016,"Crack",9,536,408,13371,2039,67054,1.7,3.1,3
"New Milford","Western Region",2016,"Alcohol",243,536,4390,13371,23336,67054,45.3,32.8,34.8
"New Milford","Western Region",2015,"Cocaine",4,522,435,12679,2450,67992,0.8,3.4,3.6
"New Milford","Western Region",2015,"Other",4,522,156,12679,856,67992,0.8,1.2,1.3
"New Milford","Western Region",2016,"Other",3,536,115,13371,719,67054,0.6,0.9,1.1
"New Milford","Western Region",2015,"Crack",4,522,415,12679,2169,67992,0.8,3.3,3.2
"New Milford","Western Region",2016,"Cocaine",3,536,479,13371,2479,67054,0.6,3.6,3.7
"New Milford","Western Region",2015,"Benzodiazepines",2,522,138,12679,817,67992,0.4,1.1,1.2
"Newtown","Western Region",2015,"Marijuana, Hashish, THC",17,327,1743,12679,8754,67992,5.2,13.7,12.9
"Newtown","Western Region",2015,"Benzodiazepines",8,327,138,12679,817,67992,2.4,1.1,1.2
"Newtown","Western Region",2015,"Other Opiates and Synthetics",35,327,684,12679,3209,67992,10.7,5.4,4.7
"Newtown","Western Region",2015,"Heroin",107,327,4773,12679,24247,67992,32.7,37.6,35.7
"Newtown","Western Region",2014,"Alcohol",106,258,4225,11656,24611,65045,41.1,36.2,37.8
"Newtown","Western Region",2014,"Heroin",93,258,3897,11656,21053,65045,36,33.4,32.4
"Newtown","Western Region",2015,"Crack",3,327,415,12679,2169,67992,0.9,3.3,3.2
"Newtown","Western Region",2015,"Cocaine",10,327,435,12679,2450,67992,3.1,3.4,3.6
"Newtown","Western Region",2015,"Alcohol",145,327,4216,12679,24428,67992,44.3,33.3,35.9
"Newtown","Western Region",2014,"Benzodiazepines",9,258,130,11656,841,65045,3.5,1.1,1.3
"Newtown","Western Region",2014,"Cocaine",12,258,534,11656,2712,65045,4.7,4.6,4.2
"Newtown","Western Region",2014,"Other",5,258,191,11656,797,65045,1.9,1.6,1.2
"Newtown","Western Region",2014,"Marijuana, Hashish, THC",18,258,1521,11656,8281,65045,7,13,12.7
"Newtown","Western Region",2014,"Other Opiates and Synthetics",13,258,620,11656,3231,65045,5,5.3,5
"Newtown","Western Region",2016,"Heroin",148,284,5285,13371,25634,67054,52.1,39.5,38.2
"Newtown","Western Region",2014,"Crack",2,258,412,11656,2496,65045,0.8,3.5,3.8
"Newtown","Western Region",2016,"Marijuana, Hashish, THC",19,284,1778,13371,8159,67054,6.7,13.3,12.2
"Newtown","Western Region",2016,"Other",4,284,115,13371,719,67054,1.4,0.9,1.1
"Newtown","Western Region",2016,"Other Opiates and Synthetics",15,284,603,13371,2792,67054,5.3,4.5,4.2
"Newtown","Western Region",2016,"Alcohol",90,284,4390,13371,23336,67054,31.7,32.8,34.8
"Newtown","Western Region",2016,"Cocaine",2,284,479,13371,2479,67054,0.7,3.6,3.7
"Newtown","Western Region",2016,"Benzodiazepines",4,284,161,13371,840,67054,1.4,1.2,1.3
"Newtown","Western Region",2015,"Other",2,327,156,12679,856,67992,0.6,1.2,1.3
"Newtown","Western Region",2016,"Crack",2,284,408,13371,2039,67054,0.7,3.1,3
"North Branford","South Central Region",2014,"Other Opiates and Synthetics",17,101,717,10142,3231,65045,16.8,7.1,5
"North Branford","South Central Region",2015,"Other Opiates and Synthetics",21,189,699,11215,3209,67992,11.1,6.2,4.7
"North Branford","South Central Region",2015,"Alcohol",68,189,3933,11215,24428,67992,36,35.1,35.9
"North Branford","South Central Region",2015,"Heroin",79,189,3629,11215,24247,67992,41.8,32.4,35.7
"North Branford","South Central Region",2015,"Marijuana, Hashish, THC",6,189,1381,11215,8754,67992,3.2,12.3,12.9
"North Branford","South Central Region",2014,"Alcohol",29,101,3477,10142,24611,65045,28.7,34.3,37.8
"North Branford","South Central Region",2014,"Heroin",40,101,2974,10142,21053,65045,39.6,29.3,32.4
"North Branford","South Central Region",2014,"Marijuana, Hashish, THC",4,101,1356,10142,8281,65045,4,13.4,12.7
"North Branford","South Central Region",2015,"Cocaine",6,189,420,11215,2450,67992,3.2,3.7,3.6
"North Branford","South Central Region",2016,"Marijuana, Hashish, THC",10,132,1502,11087,8159,67054,7.6,13.5,12.2
"North Branford","South Central Region",2016,"Alcohol",41,132,3516,11087,23336,67054,31.1,31.7,34.8
"North Branford","South Central Region",2015,"Crack",4,189,424,11215,2169,67992,2.1,3.8,3.2
"North Branford","South Central Region",2016,"Cocaine",5,132,485,11087,2479,67054,3.8,4.4,3.7
"North Branford","South Central Region",2014,"Crack",1,101,514,10142,2496,65045,1,5.1,3.8
"North Branford","South Central Region",2015,"Benzodiazepines",5,189,278,11215,817,67992,2.6,2.5,1.2
"North Branford","South Central Region",2016,"Heroin",50,132,3851,11087,25634,67054,37.9,34.7,38.2
"North Branford","South Central Region",2016,"Other Opiates and Synthetics",16,132,638,11087,2792,67054,12.1,5.8,4.2
"North Branford","South Central Region",2014,"Cocaine",5,101,411,10142,2712,65045,5,4.1,4.2
"North Branford","South Central Region",2016,"Benzodiazepines",7,132,257,11087,840,67054,5.3,2.3,1.3
"North Branford","South Central Region",2016,"Other",1,132,175,11087,719,67054,0.8,1.6,1.1
"North Branford","South Central Region",2014,"Benzodiazepines",2,101,281,10142,841,65045,2,2.8,1.3
"North Branford","South Central Region",2014,"Other",3,101,168,10142,797,65045,3,1.7,1.2
"North Branford","South Central Region",2016,"Crack",2,132,388,11087,2039,67054,1.5,3.5,3
"North Haven","South Central Region",2016,"Cocaine",6,245,485,11087,2479,67054,2.4,4.4,3.7
"North Haven","South Central Region",2016,"Marijuana, Hashish, THC",11,245,1502,11087,8159,67054,4.5,13.5,12.2
"North Haven","South Central Region",2016,"Other Opiates and Synthetics",22,245,638,11087,2792,67054,9,5.8,4.2
"North Haven","South Central Region",2016,"Crack",10,245,388,11087,2039,67054,4.1,3.5,3
"North Haven","South Central Region",2014,"Alcohol",75,202,3477,10142,24611,65045,37.1,34.3,37.8
"North Haven","South Central Region",2016,"Heroin",118,245,3851,11087,25634,67054,48.2,34.7,38.2
"North Haven","South Central Region",2016,"Alcohol",70,245,3516,11087,23336,67054,28.6,31.7,34.8
"North Haven","South Central Region",2014,"Heroin",78,202,2974,10142,21053,65045,38.6,29.3,32.4
"North Haven","South Central Region",2014,"Other Opiates and Synthetics",29,202,717,10142,3231,65045,14.4,7.1,5
"North Haven","South Central Region",2016,"PCP",3,245,275,11087,1056,67054,1.2,2.5,1.6
"North Haven","South Central Region",2014,"Marijuana, Hashish, THC",8,202,1356,10142,8281,65045,4,13.4,12.7
"North Haven","South Central Region",2016,"Other",2,245,175,11087,719,67054,0.8,1.6,1.1
"North Haven","South Central Region",2014,"Benzodiazepines",5,202,281,10142,841,65045,2.5,2.8,1.3
"North Haven","South Central Region",2014,"Cocaine",4,202,411,10142,2712,65045,2,4.1,4.2
"North Haven","South Central Region",2015,"Alcohol",64,283,3933,11215,24428,67992,22.6,35.1,35.9
"North Haven","South Central Region",2015,"Crack",4,283,424,11215,2169,67992,1.4,3.8,3.2
"North Haven","South Central Region",2015,"Cocaine",8,283,420,11215,2450,67992,2.8,3.7,3.6
"North Haven","South Central Region",2015,"Heroin",138,283,3629,11215,24247,67992,48.8,32.4,35.7
"North Haven","South Central Region",2016,"Benzodiazepines",3,245,257,11087,840,67054,1.2,2.3,1.3
"North Haven","South Central Region",2015,"Other",6,283,209,11215,856,67992,2.1,1.9,1.3
"North Haven","South Central Region",2014,"Other",1,202,168,10142,797,65045,0.5,1.7,1.2
"North Haven","South Central Region",2015,"Other Opiates and Synthetics",43,283,699,11215,3209,67992,15.2,6.2,4.7
"North Haven","South Central Region",2014,"Crack",2,202,514,10142,2496,65045,1,5.1,3.8
"North Haven","South Central Region",2015,"PCP",9,283,242,11215,1062,67992,3.2,2.2,1.6
"North Haven","South Central Region",2015,"Marijuana, Hashish, THC",11,283,1381,11215,8754,67992,3.9,12.3,12.9
"Norwalk","Southwest Region",2016,"Alcohol",345,911,2491,8741,23336,67054,37.9,28.5,34.8
"Norwalk","Southwest Region",2016,"Marijuana, Hashish, THC",155,911,1359,8741,8159,67054,17,15.5,12.2
"Norwalk","Southwest Region",2016,"Other Opiates and Synthetics",40,911,416,8741,2792,67054,4.4,4.8,4.2
"Norwalk","Southwest Region",2014,"Other Opiates and Synthetics",57,960,437,8891,3231,65045,5.9,4.9,5
"Norwalk","Southwest Region",2016,"Benzodiazepines",8,911,177,8741,840,67054,0.9,2,1.3
"Norwalk","Southwest Region",2016,"Heroin",266,911,3226,8741,25634,67054,29.2,36.9,38.2
"Norwalk","Southwest Region",2016,"Other",13,911,110,8741,719,67054,1.4,1.3,1.1
"Norwalk","Southwest Region",2015,"Other",19,1147,98,9558,856,67992,1.7,1,1.3
"Norwalk","Southwest Region",2016,"Cocaine",34,911,375,8741,2479,67054,3.7,4.3,3.7
"Norwalk","Southwest Region",2015,"PCP",41,1147,285,9558,1062,67992,3.6,3,1.6
"Norwalk","Southwest Region",2015,"Alcohol",399,1147,2833,9558,24428,67992,34.8,29.6,35.9
"Norwalk","Southwest Region",2015,"Marijuana, Hashish, THC",229,1147,1930,9558,8754,67992,20,20.2,12.9
"Norwalk","Southwest Region",2016,"Crack",31,911,360,8741,2039,67054,3.4,4.1,3
"Norwalk","Southwest Region",2015,"Benzodiazepines",17,1147,143,9558,817,67992,1.5,1.5,1.2
"Norwalk","Southwest Region",2015,"Cocaine",57,1147,438,9558,2450,67992,5,4.6,3.6
"Norwalk","Southwest Region",2015,"Other Opiates and Synthetics",38,1147,432,9558,3209,67992,3.3,4.5,4.7
"Norwalk","Southwest Region",2016,"PCP",19,911,227,8741,1056,67054,2.1,2.6,1.6
"Norwalk","Southwest Region",2015,"Heroin",320,1147,3018,9558,24247,67992,27.9,31.6,35.7
"Norwalk","Southwest Region",2015,"Crack",27,1147,381,9558,2169,67992,2.4,4,3.2
"Norwalk","Southwest Region",2014,"PCP",27,960,300,8891,1023,65045,2.8,3.4,1.6
"Norwalk","Southwest Region",2014,"Alcohol",343,960,2591,8891,24611,65045,35.7,29.1,37.8
"Norwalk","Southwest Region",2014,"Other",15,960,99,8891,797,65045,1.6,1.1,1.2
"Norwalk","Southwest Region",2014,"Cocaine",52,960,436,8891,2712,65045,5.4,4.9,4.2
"Norwalk","Southwest Region",2014,"Crack",34,960,479,8891,2496,65045,3.5,5.4,3.8
"Norwalk","Southwest Region",2014,"Heroin",250,960,2671,8891,21053,65045,26,30,32.4
"Norwalk","Southwest Region",2014,"Marijuana, Hashish, THC",174,960,1704,8891,8281,65045,18.1,19.2,12.7
"Norwalk","Southwest Region",2014,"Benzodiazepines",8,960,174,8891,841,65045,0.8,2,1.3
"Norwich","Eastern Region",2015,"Other Opiates and Synthetics",56,1582,707,13332,3209,67992,3.5,5.3,4.7
"Norwich","Eastern Region",2015,"Marijuana, Hashish, THC",160,1582,1038,13332,8754,67992,10.1,7.8,12.9
"Norwich","Eastern Region",2014,"Alcohol",837,1655,6324,13735,24611,65045,50.6,46,37.8
"Norwich","Eastern Region",2014,"Other Opiates and Synthetics",80,1655,795,13735,3231,65045,4.8,5.8,5
"Norwich","Eastern Region",2015,"Other",16,1582,161,13332,856,67992,1,1.2,1.3
"Norwich","Eastern Region",2014,"Cocaine",38,1655,459,13735,2712,65045,2.3,3.3,4.2
"Norwich","Eastern Region",2014,"Crack",54,1655,404,13735,2496,65045,3.3,2.9,3.8
"Norwich","Eastern Region",2014,"Heroin",462,1655,4277,13735,21053,65045,27.9,31.1,32.4
"Norwich","Eastern Region",2014,"Marijuana, Hashish, THC",153,1655,1153,13735,8281,65045,9.2,8.4,12.7
"Norwich","Eastern Region",2014,"Other",19,1655,156,13735,797,65045,1.1,1.1,1.2
"Norwich","Eastern Region",2015,"Alcohol",686,1582,5886,13332,24428,67992,43.4,44.1,35.9
"Norwich","Eastern Region",2015,"Crack",53,1582,362,13332,2169,67992,3.4,2.7,3.2
"Norwich","Eastern Region",2015,"Cocaine",46,1582,413,13332,2450,67992,2.9,3.1,3.6
"Norwich","Eastern Region",2014,"Benzodiazepines",9,1655,109,13735,841,65045,0.5,0.8,1.3
"Norwich","Eastern Region",2015,"Heroin",561,1582,4615,13332,24247,67992,35.5,34.6,35.7
"Norwich","Eastern Region",2016,"Alcohol",668,1498,5318,12737,23336,67054,44.6,41.8,34.8
"Norwich","Eastern Region",2016,"Benzodiazepines",7,1498,104,12737,840,67054,0.5,0.8,1.3
"Norwich","Eastern Region",2016,"Heroin",534,1498,4897,12737,25634,67054,35.6,38.4,38.2
"Norwich","Eastern Region",2016,"Marijuana, Hashish, THC",160,1498,999,12737,8159,67054,10.7,7.8,12.2
"Norwich","Eastern Region",2016,"Other Opiates and Synthetics",47,1498,542,12737,2792,67054,3.1,4.3,4.2
"Norwich","Eastern Region",2016,"PCP",2,1498,44,12737,1056,67054,0.1,0.3,1.6
"Norwich","Eastern Region",2016,"Cocaine",36,1498,390,12737,2479,67054,2.4,3.1,3.7
"Norwich","Eastern Region",2016,"Crack",30,1498,310,12737,2039,67054,2,2.4,3
"Norwich","Eastern Region",2016,"Other",14,1498,133,12737,719,67054,0.9,1,1.1
"Norwich","Eastern Region",2014,"PCP",3,1655,58,13735,1023,65045,0.2,0.4,1.6
"Norwich","Eastern Region",2015,"Benzodiazepines",4,1582,107,13332,817,67992,0.3,0.8,1.2
"Old Lyme","Eastern Region",2016,"Other Opiates and Synthetics",3,69,542,12737,2792,67054,4.3,4.3,4.2
"Old Lyme","Eastern Region",2016,"Alcohol",34,69,5318,12737,23336,67054,49.3,41.8,34.8
"Old Lyme","Eastern Region",2015,"Heroin",16,64,4615,13332,24247,67992,25,34.6,35.7
"Old Lyme","Eastern Region",2016,"Heroin",19,69,4897,12737,25634,67054,27.5,38.4,38.2
"Old Lyme","Eastern Region",2015,"Alcohol",37,64,5886,13332,24428,67992,57.8,44.1,35.9
"Old Lyme","Eastern Region",2016,"Marijuana, Hashish, THC",3,69,999,12737,8159,67054,4.3,7.8,12.2
"Old Lyme","Eastern Region",2016,"Benzodiazepines",2,69,104,12737,840,67054,2.9,0.8,1.3
"Old Lyme","Eastern Region",2016,"Other",4,69,133,12737,719,67054,5.8,1,1.1
"Old Lyme","Eastern Region",2014,"Alcohol",37,58,6324,13735,24611,65045,63.8,46,37.8
"Old Lyme","Eastern Region",2015,"Marijuana, Hashish, THC",3,64,1038,13332,8754,67992,4.7,7.8,12.9
"Old Lyme","Eastern Region",2015,"Other Opiates and Synthetics",7,64,707,13332,3209,67992,10.9,5.3,4.7
"Old Lyme","Eastern Region",2016,"Cocaine",2,69,390,12737,2479,67054,2.9,3.1,3.7
"Old Lyme","Eastern Region",2014,"Heroin",11,58,4277,13735,21053,65045,19,31.1,32.4
"Old Lyme","Eastern Region",2016,"PCP",2,69,44,12737,1056,67054,2.9,0.3,1.6
"Old Lyme","Eastern Region",2014,"Other Opiates and Synthetics",4,58,795,13735,3231,65045,6.9,5.8,5
"Old Lyme","Eastern Region",2014,"Marijuana, Hashish, THC",5,58,1153,13735,8281,65045,8.6,8.4,12.7
"Old Lyme","Eastern Region",2014,"Crack",1,58,404,13735,2496,65045,1.7,2.9,3.8
"Old Lyme","Eastern Region",2015,"Cocaine",1,64,413,13332,2450,67992,1.6,3.1,3.6
"Old Saybrook","Eastern Region",2015,"Other",4,103,161,13332,856,67992,3.9,1.2,1.3
"Old Saybrook","Eastern Region",2016,"Heroin",38,82,4897,12737,25634,67054,46.3,38.4,38.2
"Old Saybrook","Eastern Region",2015,"Alcohol",61,103,5886,13332,24428,67992,59.2,44.1,35.9
"Old Saybrook","Eastern Region",2016,"Cocaine",1,82,390,12737,2479,67054,1.2,3.1,3.7
"Old Saybrook","Eastern Region",2016,"Alcohol",32,82,5318,12737,23336,67054,39,41.8,34.8
"Old Saybrook","Eastern Region",2015,"Heroin",20,103,4615,13332,24247,67992,19.4,34.6,35.7
"Old Saybrook","Eastern Region",2015,"Marijuana, Hashish, THC",3,103,1038,13332,8754,67992,2.9,7.8,12.9
"Old Saybrook","Eastern Region",2015,"Crack",7,103,362,13332,2169,67992,6.8,2.7,3.2
"Old Saybrook","Eastern Region",2014,"Crack",4,114,404,13735,2496,65045,3.5,2.9,3.8
"Old Saybrook","Eastern Region",2015,"Cocaine",3,103,413,13332,2450,67992,2.9,3.1,3.6
"Old Saybrook","Eastern Region",2014,"Heroin",23,114,4277,13735,21053,65045,20.2,31.1,32.4
"Old Saybrook","Eastern Region",2014,"Marijuana, Hashish, THC",5,114,1153,13735,8281,65045,4.4,8.4,12.7
"Old Saybrook","Eastern Region",2015,"Other Opiates and Synthetics",5,103,707,13332,3209,67992,4.9,5.3,4.7
"Old Saybrook","Eastern Region",2014,"Alcohol",73,114,6324,13735,24611,65045,64,46,37.8
"Old Saybrook","Eastern Region",2014,"Benzodiazepines",1,114,109,13735,841,65045,0.9,0.8,1.3
"Old Saybrook","Eastern Region",2016,"Crack",1,82,310,12737,2039,67054,1.2,2.4,3
"Old Saybrook","Eastern Region",2014,"Other Opiates and Synthetics",5,114,795,13735,3231,65045,4.4,5.8,5
"Old Saybrook","Eastern Region",2014,"Cocaine",3,114,459,13735,2712,65045,2.6,3.3,4.2
"Old Saybrook","Eastern Region",2016,"Marijuana, Hashish, THC",2,82,999,12737,8159,67054,2.4,7.8,12.2
"Old Saybrook","Eastern Region",2016,"Other Opiates and Synthetics",7,82,542,12737,2792,67054,8.5,4.3,4.2
"Old Saybrook","Eastern Region",2016,"Benzodiazepines",1,82,104,12737,840,67054,1.2,0.8,1.3
"Orange","South Central Region",2015,"Heroin",44,95,3629,11215,24247,67992,46.3,32.4,35.7
"Orange","South Central Region",2016,"Heroin",35,83,3851,11087,25634,67054,42.2,34.7,38.2
"Orange","South Central Region",2015,"Alcohol",34,95,3933,11215,24428,67992,35.8,35.1,35.9
"Orange","South Central Region",2016,"Other",3,83,175,11087,719,67054,3.6,1.6,1.1
"Orange","South Central Region",2014,"Heroin",24,61,2974,10142,21053,65045,39.3,29.3,32.4
"Orange","South Central Region",2015,"Crack",2,95,424,11215,2169,67992,2.1,3.8,3.2
"Orange","South Central Region",2016,"Alcohol",33,83,3516,11087,23336,67054,39.8,31.7,34.8
"Orange","South Central Region",2015,"Benzodiazepines",3,95,278,11215,817,67992,3.2,2.5,1.2
"Orange","South Central Region",2015,"Marijuana, Hashish, THC",6,95,1381,11215,8754,67992,6.3,12.3,12.9
"Orange","South Central Region",2014,"Alcohol",30,61,3477,10142,24611,65045,49.2,34.3,37.8
"Orange","South Central Region",2015,"Other Opiates and Synthetics",5,95,699,11215,3209,67992,5.3,6.2,4.7
"Orange","South Central Region",2015,"Other",1,95,209,11215,856,67992,1.1,1.9,1.3
"Orange","South Central Region",2016,"Crack",3,83,388,11087,2039,67054,3.6,3.5,3
"Orange","South Central Region",2014,"Other Opiates and Synthetics",2,61,717,10142,3231,65045,3.3,7.1,5
